sale_id,item_id,item_name,price,quantity
2905,20,チーズトッピング,150,1
2906,1,ラーメン,800,1
2906,7,唐揚げ,400,1
2906,13,コーラ,250,1
2906,19,バター,100,1
2907,1,ラーメン,800,1
2907,11,ハイボール,450,1
2908,2,チャーシューメン,1000,1
2908,8,枝豆,250,1
2908,11,ハイボール,450,1
2909,2,チャーシューメン,1000,1
2909,6,餃子,300,1
2909,12,ウーロン茶,250,1
2909,17,半熟卵,100,1
2910,1,ラーメン,800,1
2910,7,唐揚げ,400,1
2911,1,ラーメン,800,1
2911,7,唐揚げ,400,1
2911,12,ウーロン茶,250,1
2912,4,塩ラーメン,800,1
2912,7,唐揚げ,400,1
2912,17,半熟卵,100,1
2913,1,ラーメン,800,1
2913,7,唐揚げ,400,1
2913,16,替え玉,100,1
2914,1,ラーメン,800,1
2914,12,ウーロン茶,250,1
2915,5,チャーハン,750,1
2915,6,餃子,300,1
2916,3,味噌ラーメン,850,1
2916,12,ウーロン茶,250,1
2916,14,ライス（小）,150,1
2917,3,味噌ラーメン,850,1
2917,14,ライス（小）,150,1
2918,2,チャーシューメン,1000,1
2918,7,唐揚げ,400,1
2919,2,チャーシューメン,1000,1
2919,6,餃子,300,1
2920,3,味噌ラーメン,850,1
2921,4,塩ラーメン,800,1
2921,8,枝豆,250,1
2922,4,塩ラーメン,800,1
2922,19,バター,100,1
2923,5,チャーハン,750,1
2923,17,半熟卵,100,1
2924,3,味噌ラーメン,850,1
2925,1,ラーメン,800,1
2925,13,コーラ,250,1
2925,19,バター,100,1
2926,4,塩ラーメン,800,1
2926,15,ライス（大）,200,1
2927,1,ラーメン,800,1
2927,6,餃子,300,1
2928,2,チャーシューメン,1000,1
2928,20,チーズトッピング,150,1
2929,5,チャーハン,750,1
2929,18,コーン,100,1
2930,2,チャーシューメン,1000,1
2930,9,ビール（中）,500,1
2930,14,ライス（小）,150,1
2931,3,味噌ラーメン,850,1
2931,8,枝豆,250,1
2931,9,ビール（中）,500,1
2931,19,バター,100,1
2932,1,ラーメン,800,1
2932,11,ハイボール,450,1
2932,19,バター,100,1
2933,3,味噌ラーメン,850,1
2933,8,枝豆,250,1
2933,14,ライス（小）,150,1
2934,1,ラーメン,800,1
2934,14,ライス（小）,150,1
2935,2,チャーシューメン,1000,1
2935,13,コーラ,250,1
2936,2,チャーシューメン,1000,1
2937,5,チャーハン,750,1
2937,7,唐揚げ,400,1
2938,3,味噌ラーメン,850,1
2938,19,バター,100,1
2939,4,塩ラーメン,800,1
2939,13,コーラ,250,1
2940,3,味噌ラーメン,850,1
2940,7,唐揚げ,400,1
2940,14,ライス（小）,150,1
2941,3,味噌ラーメン,850,1
2941,6,餃子,300,1
2941,13,コーラ,250,1
2942,1,ラーメン,800,1
2942,7,唐揚げ,400,1
2942,10,ビール（大）,700,1
2943,3,味噌ラーメン,850,1
2943,14,ライス（小）,150,1
2944,2,チャーシューメン,1000,1
2945,4,塩ラーメン,800,1
2945,12,ウーロン茶,250,1
2945,17,半熟卵,100,1
2946,5,チャーハン,750,1
2946,9,ビール（中）,500,1
2946,17,半熟卵,100,1
2947,5,チャーハン,750,1
2947,6,餃子,300,1
2947,14,ライス（小）,150,1
2948,2,チャーシューメン,1000,1
2949,2,チャーシューメン,1000,1
2949,8,枝豆,250,1
2949,10,ビール（大）,700,1
2950,4,塩ラーメン,800,1
2950,9,ビール（中）,500,1
2951,2,チャーシューメン,1000,1
2951,8,枝豆,250,1
2951,18,コーン,100,1
2952,2,チャーシューメン,1000,1
2952,15,ライス（大）,200,1
2953,4,塩ラーメン,800,1
2953,8,枝豆,250,1
2953,13,コーラ,250,1
2953,20,チーズトッピング,150,1
2954,3,味噌ラーメン,850,1
2954,7,唐揚げ,400,1
2954,11,ハイボール,450,1
2954,16,替え玉,100,1
2955,5,チャーハン,750,1
2956,1,ラーメン,800,1
2957,2,チャーシューメン,1000,1
2957,8,枝豆,250,1
2958,4,塩ラーメン,800,1
2958,6,餃子,300,1
2958,14,ライス（小）,150,1
2959,5,チャーハン,750,1
2959,15,ライス（大）,200,1
2960,4,塩ラーメン,800,1
2961,3,味噌ラーメン,850,1
2961,8,枝豆,250,1
2961,10,ビール（大）,700,1
2962,4,塩ラーメン,800,1
2962,6,餃子,300,1
2963,2,チャーシューメン,1000,1
2963,13,コーラ,250,1
2964,5,チャーハン,750,1
2964,16,替え玉,100,1
2965,4,塩ラーメン,800,1
2965,18,コーン,100,1
2966,3,味噌ラーメン,850,1
2966,7,唐揚げ,400,1
2966,20,チーズトッピング,150,1
2967,2,チャーシューメン,1000,1
2967,6,餃子,300,1
2968,2,チャーシューメン,1000,1
2968,14,ライス（小）,150,1
2969,4,塩ラーメン,800,1
2969,13,コーラ,250,1
2970,2,チャーシューメン,1000,1
2971,1,ラーメン,800,1
2971,8,枝豆,250,1
2971,15,ライス（大）,200,1
2972,2,チャーシューメン,1000,1
2972,8,枝豆,250,1
2973,2,チャーシューメン,1000,1
2974,5,チャーハン,750,1
2974,15,ライス（大）,200,1
2975,5,チャーハン,750,1
2975,20,チーズトッピング,150,1
2976,5,チャーハン,750,1
2976,8,枝豆,250,1
2977,3,味噌ラーメン,850,1
2977,6,餃子,300,1
2977,19,バター,100,1
2978,1,ラーメン,800,1
2978,7,唐揚げ,400,1
2979,2,チャーシューメン,1000,1
2980,1,ラーメン,800,1
2980,7,唐揚げ,400,1
2980,15,ライス（大）,200,1
2981,2,チャーシューメン,1000,1
2981,8,枝豆,250,1
2981,12,ウーロン茶,250,1
2981,14,ライス（小）,150,1
2982,2,チャーシューメン,1000,1
2982,7,唐揚げ,400,1
2982,12,ウーロン茶,250,1
2982,18,コーン,100,1
2983,2,チャーシューメン,1000,1
2984,2,チャーシューメン,1000,1
2984,12,ウーロン茶,250,1
2984,16,替え玉,100,1
2985,3,味噌ラーメン,850,1
2985,7,唐揚げ,400,1
2985,13,コーラ,250,1
2985,16,替え玉,100,1
2986,5,チャーハン,750,1
2986,6,餃子,300,1
2986,14,ライス（小）,150,1
2987,4,塩ラーメン,800,1
2987,6,餃子,300,1
2988,5,チャーハン,750,1
2988,19,バター,100,1
2989,5,チャーハン,750,1
2989,11,ハイボール,450,1
2989,16,替え玉,100,1
2990,3,味噌ラーメン,850,1
2990,13,コーラ,250,1
2991,4,塩ラーメン,800,1
2991,8,枝豆,250,1
2991,16,替え玉,100,1
2992,4,塩ラーメン,800,1
2992,7,唐揚げ,400,1
2992,16,替え玉,100,1
2993,1,ラーメン,800,1
2993,11,ハイボール,450,1
2993,16,替え玉,100,1
2994,5,チャーハン,750,1
2994,6,餃子,300,1
2994,15,ライス（大）,200,1
2995,2,チャーシューメン,1000,1
2995,18,コーン,100,1
2996,4,塩ラーメン,800,1
2996,9,ビール（中）,500,1
2997,4,塩ラーメン,800,1
2997,8,枝豆,250,1
2997,17,半熟卵,100,1
2998,5,チャーハン,750,1
2998,6,餃子,300,1
2998,17,半熟卵,100,1
2999,2,チャーシューメン,1000,1
2999,14,ライス（小）,150,1
3000,1,ラーメン,800,1
3000,18,コーン,100,1
3001,4,塩ラーメン,800,1
3001,10,ビール（大）,700,1
3001,19,バター,100,1
3002,5,チャーハン,750,1
3002,8,枝豆,250,1
3003,1,ラーメン,800,1
3003,6,餃子,300,1
3003,14,ライス（小）,150,1
3004,3,味噌ラーメン,850,1
3004,12,ウーロン茶,250,1
3004,19,バター,100,1
3005,4,塩ラーメン,800,1
3005,7,唐揚げ,400,1
3006,2,チャーシューメン,1000,1
3006,17,半熟卵,100,1
3007,3,味噌ラーメン,850,1
3007,8,枝豆,250,1
3008,2,チャーシューメン,1000,1
3008,6,餃子,300,1
3008,9,ビール（中）,500,1
3009,3,味噌ラーメン,850,1
3009,7,唐揚げ,400,1
3010,2,チャーシューメン,1000,1
3010,8,枝豆,250,1
3010,9,ビール（中）,500,1
3010,14,ライス（小）,150,1
3011,5,チャーハン,750,1
3011,6,餃子,300,1
3011,13,コーラ,250,1
3012,4,塩ラーメン,800,1
3012,6,餃子,300,1
3012,9,ビール（中）,500,1
3012,15,ライス（大）,200,1
3013,1,ラーメン,800,1
3013,8,枝豆,250,1
3013,19,バター,100,1
3014,5,チャーハン,750,1
3014,10,ビール（大）,700,1
3014,18,コーン,100,1
3015,2,チャーシューメン,1000,1
3015,10,ビール（大）,700,1
3015,16,替え玉,100,1
3016,4,塩ラーメン,800,1
3017,2,チャーシューメン,1000,1
3017,13,コーラ,250,1
3018,4,塩ラーメン,800,1
3018,7,唐揚げ,400,1
3019,5,チャーハン,750,1
3019,11,ハイボール,450,1
3020,3,味噌ラーメン,850,1
3020,9,ビール（中）,500,1
3020,14,ライス（小）,150,1
3021,5,チャーハン,750,1
3021,11,ハイボール,450,1
3021,16,替え玉,100,1
3022,3,味噌ラーメン,850,1
3022,7,唐揚げ,400,1
3022,10,ビール（大）,700,1
3022,19,バター,100,1
3023,5,チャーハン,750,1
3023,7,唐揚げ,400,1
3023,15,ライス（大）,200,1
3024,4,塩ラーメン,800,1
3024,12,ウーロン茶,250,1
3024,14,ライス（小）,150,1
3025,4,塩ラーメン,800,1
3025,16,替え玉,100,1
3026,5,チャーハン,750,1
3026,6,餃子,300,1
3026,10,ビール（大）,700,1
3027,1,ラーメン,800,1
3027,6,餃子,300,1
3027,9,ビール（中）,500,1
3027,17,半熟卵,100,1
3028,2,チャーシューメン,1000,1
3028,6,餃子,300,1
3028,13,コーラ,250,1
3028,17,半熟卵,100,1
3029,4,塩ラーメン,800,1
3029,14,ライス（小）,150,1
3030,4,塩ラーメン,800,1
3030,12,ウーロン茶,250,1
3030,19,バター,100,1
3031,5,チャーハン,750,1
3031,19,バター,100,1
3032,2,チャーシューメン,1000,1
3032,7,唐揚げ,400,1
3032,15,ライス（大）,200,1
3033,3,味噌ラーメン,850,1
3033,14,ライス（小）,150,1
3034,2,チャーシューメン,1000,1
3035,3,味噌ラーメン,850,1
3035,6,餃子,300,1
3035,15,ライス（大）,200,1
3036,4,塩ラーメン,800,1
3036,6,餃子,300,1
3036,10,ビール（大）,700,1
3037,2,チャーシューメン,1000,1
3037,7,唐揚げ,400,1
3037,9,ビール（中）,500,1
3037,18,コーン,100,1
3038,2,チャーシューメン,1000,1
3039,5,チャーハン,750,1
3039,12,ウーロン茶,250,1
3039,15,ライス（大）,200,1
3040,5,チャーハン,750,1
3040,15,ライス（大）,200,1
3041,1,ラーメン,800,1
3041,6,餃子,300,1
3041,13,コーラ,250,1
3041,20,チーズトッピング,150,1
3042,3,味噌ラーメン,850,1
3042,7,唐揚げ,400,1
3042,18,コーン,100,1
3043,4,塩ラーメン,800,1
3043,7,唐揚げ,400,1
3043,16,替え玉,100,1
3044,4,塩ラーメン,800,1
3044,7,唐揚げ,400,1
3044,13,コーラ,250,1
3045,2,チャーシューメン,1000,1
3045,6,餃子,300,1
3045,16,替え玉,100,1
3046,2,チャーシューメン,1000,1
3046,7,唐揚げ,400,1
3047,4,塩ラーメン,800,1
3047,6,餃子,300,1
3047,9,ビール（中）,500,1
3047,19,バター,100,1
3048,4,塩ラーメン,800,1
3048,20,チーズトッピング,150,1
3049,3,味噌ラーメン,850,1
3049,7,唐揚げ,400,1
3049,16,替え玉,100,1
3050,3,味噌ラーメン,850,1
3050,7,唐揚げ,400,1
3050,9,ビール（中）,500,1
3051,1,ラーメン,800,1
3051,7,唐揚げ,400,1
3051,12,ウーロン茶,250,1
3051,20,チーズトッピング,150,1
3052,4,塩ラーメン,800,1
3052,7,唐揚げ,400,1
3052,17,半熟卵,100,1
3053,1,ラーメン,800,1
3053,7,唐揚げ,400,1
3053,13,コーラ,250,1
3054,3,味噌ラーメン,850,1
3054,17,半熟卵,100,1
3055,5,チャーハン,750,1
3055,8,枝豆,250,1
3056,4,塩ラーメン,800,1
3057,1,ラーメン,800,1
3057,8,枝豆,250,1
3057,19,バター,100,1
3058,3,味噌ラーメン,850,1
3058,7,唐揚げ,400,1
3059,4,塩ラーメン,800,1
3059,6,餃子,300,1
3059,10,ビール（大）,700,1
3060,2,チャーシューメン,1000,1
3060,8,枝豆,250,1
3061,1,ラーメン,800,1
3061,7,唐揚げ,400,1
3061,16,替え玉,100,1
3062,2,チャーシューメン,1000,1
3063,2,チャーシューメン,1000,1
3064,2,チャーシューメン,1000,1
3064,17,半熟卵,100,1
3065,4,塩ラーメン,800,1
3065,8,枝豆,250,1
3065,15,ライス（大）,200,1
3066,5,チャーハン,750,1
3066,13,コーラ,250,1
3067,1,ラーメン,800,1
3067,6,餃子,300,1
3067,19,バター,100,1
3068,4,塩ラーメン,800,1
3068,8,枝豆,250,1
3068,20,チーズトッピング,150,1
3069,3,味噌ラーメン,850,1
3070,5,チャーハン,750,1
3070,6,餃子,300,1
3071,1,ラーメン,800,1
3071,8,枝豆,250,1
3071,10,ビール（大）,700,1
3071,17,半熟卵,100,1
3072,4,塩ラーメン,800,1
3072,7,唐揚げ,400,1
3073,4,塩ラーメン,800,1
3073,16,替え玉,100,1
3074,4,塩ラーメン,800,1
3074,6,餃子,300,1
3074,12,ウーロン茶,250,1
3074,14,ライス（小）,150,1
3075,3,味噌ラーメン,850,1
3076,1,ラーメン,800,1
3076,7,唐揚げ,400,1
3076,11,ハイボール,450,1
3076,15,ライス（大）,200,1
3077,3,味噌ラーメン,850,1
3077,8,枝豆,250,1
3077,16,替え玉,100,1
3078,5,チャーハン,750,1
3078,8,枝豆,250,1
3078,20,チーズトッピング,150,1
3079,4,塩ラーメン,800,1
3079,15,ライス（大）,200,1
3080,5,チャーハン,750,1
3080,7,唐揚げ,400,1
3080,10,ビール（大）,700,1
3080,17,半熟卵,100,1
3081,3,味噌ラーメン,850,1
3082,3,味噌ラーメン,850,1
3082,13,コーラ,250,1
3082,20,チーズトッピング,150,1
3083,5,チャーハン,750,1
3083,7,唐揚げ,400,1
3084,3,味噌ラーメン,850,1
3084,6,餃子,300,1
3084,16,替え玉,100,1
3085,1,ラーメン,800,1
3085,6,餃子,300,1
3085,20,チーズトッピング,150,1
3086,3,味噌ラーメン,850,1
3086,16,替え玉,100,1
3087,5,チャーハン,750,1
3087,6,餃子,300,1
3087,19,バター,100,1
3088,4,塩ラーメン,800,1
3088,8,枝豆,250,1
3088,19,バター,100,1
3089,2,チャーシューメン,1000,1
3089,13,コーラ,250,1
3090,3,味噌ラーメン,850,1
3090,20,チーズトッピング,150,1
3091,1,ラーメン,800,1
3091,16,替え玉,100,1
3092,5,チャーハン,750,1
3092,6,餃子,300,1
3092,17,半熟卵,100,1
3093,2,チャーシューメン,1000,1
3093,8,枝豆,250,1
3094,5,チャーハン,750,1
3095,2,チャーシューメン,1000,1
3095,6,餃子,300,1
3095,12,ウーロン茶,250,1
3095,19,バター,100,1
3096,5,チャーハン,750,1
3096,12,ウーロン茶,250,1
3097,1,ラーメン,800,1
3098,5,チャーハン,750,1
3098,8,枝豆,250,1
3098,14,ライス（小）,150,1
3099,1,ラーメン,800,1
3099,8,枝豆,250,1
3099,10,ビール（大）,700,1
3100,3,味噌ラーメン,850,1
3100,8,枝豆,250,1
3100,17,半熟卵,100,1
3101,4,塩ラーメン,800,1
3101,12,ウーロン茶,250,1
3101,18,コーン,100,1
3102,2,チャーシューメン,1000,1
3102,13,コーラ,250,1
3102,19,バター,100,1
3103,3,味噌ラーメン,850,1
3104,5,チャーハン,750,1
3104,7,唐揚げ,400,1
3104,19,バター,100,1
3105,4,塩ラーメン,800,1
3105,7,唐揚げ,400,1
3105,13,コーラ,250,1
3105,20,チーズトッピング,150,1
3106,5,チャーハン,750,1
3107,5,チャーハン,750,1
3107,7,唐揚げ,400,1
3107,16,替え玉,100,1
3108,4,塩ラーメン,800,1
3108,8,枝豆,250,1
3108,11,ハイボール,450,1
3108,17,半熟卵,100,1
3109,2,チャーシューメン,1000,1
3109,15,ライス（大）,200,1
3110,1,ラーメン,800,1
3110,8,枝豆,250,1
3111,1,ラーメン,800,1
3111,18,コーン,100,1
3112,4,塩ラーメン,800,1
3112,20,チーズトッピング,150,1
3113,4,塩ラーメン,800,1
3113,7,唐揚げ,400,1
3113,13,コーラ,250,1
3113,14,ライス（小）,150,1
3114,2,チャーシューメン,1000,1
3114,6,餃子,300,1
3114,18,コーン,100,1
3115,3,味噌ラーメン,850,1
3116,4,塩ラーメン,800,1
3116,11,ハイボール,450,1
3116,17,半熟卵,100,1
3117,4,塩ラーメン,800,1
3118,3,味噌ラーメン,850,1
3118,12,ウーロン茶,250,1
3118,19,バター,100,1
3119,2,チャーシューメン,1000,1
3119,7,唐揚げ,400,1
3119,9,ビール（中）,500,1
3120,1,ラーメン,800,1
3120,8,枝豆,250,1
3120,12,ウーロン茶,250,1
3121,3,味噌ラーメン,850,1
3121,9,ビール（中）,500,1
3121,18,コーン,100,1
3122,3,味噌ラーメン,850,1
3122,7,唐揚げ,400,1
3123,2,チャーシューメン,1000,1
3124,1,ラーメン,800,1
3124,7,唐揚げ,400,1
3125,4,塩ラーメン,800,1
3125,14,ライス（小）,150,1
3126,3,味噌ラーメン,850,1
3126,18,コーン,100,1
3127,5,チャーハン,750,1
3127,10,ビール（大）,700,1
3128,1,ラーメン,800,1
3128,6,餃子,300,1
3129,2,チャーシューメン,1000,1
3129,12,ウーロン茶,250,1
3129,19,バター,100,1
3130,2,チャーシューメン,1000,1
3130,13,コーラ,250,1
3130,18,コーン,100,1
3131,1,ラーメン,800,1
3131,6,餃子,300,1
3131,11,ハイボール,450,1
3132,2,チャーシューメン,1000,1
3132,7,唐揚げ,400,1
3132,11,ハイボール,450,1
3132,16,替え玉,100,1
3133,2,チャーシューメン,1000,1
3133,17,半熟卵,100,1
3134,4,塩ラーメン,800,1
3134,19,バター,100,1
3135,5,チャーハン,750,1
3135,7,唐揚げ,400,1
3136,5,チャーハン,750,1
3136,6,餃子,300,1
3136,15,ライス（大）,200,1
3137,1,ラーメン,800,1
3137,8,枝豆,250,1
3137,11,ハイボール,450,1
3138,3,味噌ラーメン,850,1
3138,9,ビール（中）,500,1
3139,4,塩ラーメン,800,1
3139,10,ビール（大）,700,1
3139,19,バター,100,1
3140,3,味噌ラーメン,850,1
3141,2,チャーシューメン,1000,1
3141,8,枝豆,250,1
3141,9,ビール（中）,500,1
3141,19,バター,100,1
3142,5,チャーハン,750,1
3142,14,ライス（小）,150,1
3143,4,塩ラーメン,800,1
3143,6,餃子,300,1
3143,11,ハイボール,450,1
3144,1,ラーメン,800,1
3144,6,餃子,300,1
3144,10,ビール（大）,700,1
3144,18,コーン,100,1
3145,2,チャーシューメン,1000,1
3145,17,半熟卵,100,1
3146,1,ラーメン,800,1
3146,7,唐揚げ,400,1
3146,19,バター,100,1
3147,3,味噌ラーメン,850,1
3147,8,枝豆,250,1
3147,10,ビール（大）,700,1
3148,4,塩ラーメン,800,1
3148,20,チーズトッピング,150,1
3149,5,チャーハン,750,1
3149,7,唐揚げ,400,1
3149,14,ライス（小）,150,1
3150,4,塩ラーメン,800,1
3150,20,チーズトッピング,150,1
3151,4,塩ラーメン,800,1
3151,7,唐揚げ,400,1
3151,14,ライス（小）,150,1
3152,1,ラーメン,800,1
3152,14,ライス（小）,150,1
3153,3,味噌ラーメン,850,1
3153,18,コーン,100,1
3154,5,チャーハン,750,1
3154,9,ビール（中）,500,1
3154,20,チーズトッピング,150,1
3155,3,味噌ラーメン,850,1
3155,9,ビール（中）,500,1
3155,17,半熟卵,100,1
3156,3,味噌ラーメン,850,1
3156,7,唐揚げ,400,1
3156,18,コーン,100,1
3157,3,味噌ラーメン,850,1
3157,6,餃子,300,1
3157,14,ライス（小）,150,1
3158,4,塩ラーメン,800,1
3158,7,唐揚げ,400,1
3158,14,ライス（小）,150,1
3159,1,ラーメン,800,1
3159,8,枝豆,250,1
3159,15,ライス（大）,200,1
3160,1,ラーメン,800,1
3160,6,餃子,300,1
3160,12,ウーロン茶,250,1
3160,17,半熟卵,100,1
3161,1,ラーメン,800,1
3161,8,枝豆,250,1
3161,12,ウーロン茶,250,1
3161,18,コーン,100,1
3162,4,塩ラーメン,800,1
3162,7,唐揚げ,400,1
3163,1,ラーメン,800,1
3163,7,唐揚げ,400,1
3164,3,味噌ラーメン,850,1
3164,10,ビール（大）,700,1
3164,14,ライス（小）,150,1
3165,2,チャーシューメン,1000,1
3165,19,バター,100,1
3166,1,ラーメン,800,1
3166,16,替え玉,100,1
3167,2,チャーシューメン,1000,1
3167,7,唐揚げ,400,1
3167,14,ライス（小）,150,1
3168,5,チャーハン,750,1
3168,6,餃子,300,1
3168,15,ライス（大）,200,1
3169,2,チャーシューメン,1000,1
3169,6,餃子,300,1
3169,9,ビール（中）,500,1
3170,2,チャーシューメン,1000,1
3170,12,ウーロン茶,250,1
3170,14,ライス（小）,150,1
3171,5,チャーハン,750,1
3171,15,ライス（大）,200,1
3172,2,チャーシューメン,1000,1
3172,10,ビール（大）,700,1
3172,18,コーン,100,1
3173,2,チャーシューメン,1000,1
3173,8,枝豆,250,1
3173,20,チーズトッピング,150,1
3174,2,チャーシューメン,1000,1
3174,6,餃子,300,1
3174,20,チーズトッピング,150,1
3175,1,ラーメン,800,1
3175,8,枝豆,250,1
3175,16,替え玉,100,1
3176,5,チャーハン,750,1
3176,12,ウーロン茶,250,1
3177,5,チャーハン,750,1
3177,17,半熟卵,100,1
3178,1,ラーメン,800,1
3178,6,餃子,300,1
3179,1,ラーメン,800,1
3179,7,唐揚げ,400,1
3179,15,ライス（大）,200,1
3180,5,チャーハン,750,1
3180,17,半熟卵,100,1
3181,2,チャーシューメン,1000,1
3181,8,枝豆,250,1
3181,17,半熟卵,100,1
3182,4,塩ラーメン,800,1
3182,7,唐揚げ,400,1
3182,18,コーン,100,1
3183,5,チャーハン,750,1
3183,10,ビール（大）,700,1
3183,15,ライス（大）,200,1
3184,5,チャーハン,750,1
3184,6,餃子,300,1
3184,9,ビール（中）,500,1
3184,17,半熟卵,100,1
3185,5,チャーハン,750,1
3185,10,ビール（大）,700,1
3186,5,チャーハン,750,1
3186,13,コーラ,250,1
3186,20,チーズトッピング,150,1
3187,2,チャーシューメン,1000,1
3187,7,唐揚げ,400,1
3187,18,コーン,100,1
3188,1,ラーメン,800,1
3188,7,唐揚げ,400,1
3189,5,チャーハン,750,1
3189,15,ライス（大）,200,1
3190,2,チャーシューメン,1000,1
3190,7,唐揚げ,400,1
3191,5,チャーハン,750,1
3192,2,チャーシューメン,1000,1
3192,7,唐揚げ,400,1
3192,14,ライス（小）,150,1
3193,2,チャーシューメン,1000,1
3193,12,ウーロン茶,250,1
3193,16,替え玉,100,1
3194,5,チャーハン,750,1
3194,19,バター,100,1
3195,2,チャーシューメン,1000,1
3196,3,味噌ラーメン,850,1
3196,7,唐揚げ,400,1
3196,20,チーズトッピング,150,1
3197,4,塩ラーメン,800,1
3197,11,ハイボール,450,1
3197,14,ライス（小）,150,1
3198,1,ラーメン,800,1
3198,8,枝豆,250,1
3198,11,ハイボール,450,1
3198,14,ライス（小）,150,1
3199,2,チャーシューメン,1000,1
3199,8,枝豆,250,1
3199,12,ウーロン茶,250,1
3200,5,チャーハン,750,1
3200,6,餃子,300,1
3200,10,ビール（大）,700,1
3200,16,替え玉,100,1
3201,4,塩ラーメン,800,1
3201,11,ハイボール,450,1
3201,14,ライス（小）,150,1
3202,3,味噌ラーメン,850,1
3202,6,餃子,300,1
3203,1,ラーメン,800,1
3203,17,半熟卵,100,1
3204,5,チャーハン,750,1
3204,9,ビール（中）,500,1
3204,16,替え玉,100,1
3205,1,ラーメン,800,1
3205,8,枝豆,250,1
3205,17,半熟卵,100,1
3206,5,チャーハン,750,1
3206,18,コーン,100,1
3207,2,チャーシューメン,1000,1
3207,6,餃子,300,1
3207,11,ハイボール,450,1
3207,16,替え玉,100,1
3208,3,味噌ラーメン,850,1
3208,7,唐揚げ,400,1
3208,12,ウーロン茶,250,1
3208,19,バター,100,1
3209,2,チャーシューメン,1000,1
3209,9,ビール（中）,500,1
3209,17,半熟卵,100,1
3210,1,ラーメン,800,1
3210,10,ビール（大）,700,1
3211,1,ラーメン,800,1
3211,12,ウーロン茶,250,1
3212,1,ラーメン,800,1
3212,6,餃子,300,1
3212,13,コーラ,250,1
3212,19,バター,100,1
3213,4,塩ラーメン,800,1
3213,13,コーラ,250,1
3213,17,半熟卵,100,1
3214,4,塩ラーメン,800,1
3214,7,唐揚げ,400,1
3214,9,ビール（中）,500,1
3214,20,チーズトッピング,150,1
3215,4,塩ラーメン,800,1
3215,6,餃子,300,1
3215,20,チーズトッピング,150,1
3216,2,チャーシューメン,1000,1
3216,11,ハイボール,450,1
3217,3,味噌ラーメン,850,1
3217,6,餃子,300,1
3218,1,ラーメン,800,1
3218,7,唐揚げ,400,1
3218,16,替え玉,100,1
3219,3,味噌ラーメン,850,1
3219,11,ハイボール,450,1
3219,19,バター,100,1
3220,5,チャーハン,750,1
3220,16,替え玉,100,1
3221,5,チャーハン,750,1
3221,14,ライス（小）,150,1
3222,3,味噌ラーメン,850,1
3222,7,唐揚げ,400,1
3223,5,チャーハン,750,1
3223,6,餃子,300,1
3223,19,バター,100,1
3224,4,塩ラーメン,800,1
3224,8,枝豆,250,1
3224,11,ハイボール,450,1
3224,17,半熟卵,100,1
3225,1,ラーメン,800,1
3225,8,枝豆,250,1
3225,15,ライス（大）,200,1
3226,4,塩ラーメン,800,1
3226,13,コーラ,250,1
3226,20,チーズトッピング,150,1
3227,4,塩ラーメン,800,1
3227,8,枝豆,250,1
3227,11,ハイボール,450,1
3228,2,チャーシューメン,1000,1
3228,12,ウーロン茶,250,1
3228,18,コーン,100,1
3229,2,チャーシューメン,1000,1
3229,6,餃子,300,1
3229,18,コーン,100,1
3230,3,味噌ラーメン,850,1
3230,6,餃子,300,1
3230,18,コーン,100,1
3231,1,ラーメン,800,1
3231,6,餃子,300,1
3231,17,半熟卵,100,1
3232,3,味噌ラーメン,850,1
3232,9,ビール（中）,500,1
3233,3,味噌ラーメン,850,1
3233,7,唐揚げ,400,1
3233,19,バター,100,1
3234,1,ラーメン,800,1
3234,19,バター,100,1
3235,5,チャーハン,750,1
3235,15,ライス（大）,200,1
3236,1,ラーメン,800,1
3236,7,唐揚げ,400,1
3236,11,ハイボール,450,1
3237,3,味噌ラーメン,850,1
3237,7,唐揚げ,400,1
3237,20,チーズトッピング,150,1
3238,3,味噌ラーメン,850,1
3238,8,枝豆,250,1
3238,19,バター,100,1
3239,1,ラーメン,800,1
3239,8,枝豆,250,1
3239,18,コーン,100,1
3240,3,味噌ラーメン,850,1
3240,8,枝豆,250,1
3241,5,チャーハン,750,1
3241,10,ビール（大）,700,1
3241,20,チーズトッピング,150,1
3242,2,チャーシューメン,1000,1
3242,16,替え玉,100,1
3243,3,味噌ラーメン,850,1
3243,16,替え玉,100,1
3244,3,味噌ラーメン,850,1
3244,8,枝豆,250,1
3244,12,ウーロン茶,250,1
3245,3,味噌ラーメン,850,1
3245,6,餃子,300,1
3246,1,ラーメン,800,1
3246,7,唐揚げ,400,1
3246,20,チーズトッピング,150,1
3247,1,ラーメン,800,1
3247,7,唐揚げ,400,1
3247,12,ウーロン茶,250,1
3247,15,ライス（大）,200,1
3248,3,味噌ラーメン,850,1
3248,15,ライス（大）,200,1
3249,2,チャーシューメン,1000,1
3249,7,唐揚げ,400,1
3249,18,コーン,100,1
3250,3,味噌ラーメン,850,1
3250,7,唐揚げ,400,1
3250,20,チーズトッピング,150,1
3251,3,味噌ラーメン,850,1
3251,10,ビール（大）,700,1
3252,1,ラーメン,800,1
3252,12,ウーロン茶,250,1
3253,3,味噌ラーメン,850,1
3253,7,唐揚げ,400,1
3253,16,替え玉,100,1
3254,5,チャーハン,750,1
3254,12,ウーロン茶,250,1
3254,17,半熟卵,100,1
3255,3,味噌ラーメン,850,1
3255,6,餃子,300,1
3255,19,バター,100,1
